mRNA,microRNA,weight,edge_color
SEC61A1,hsa-mir-625,0.601312328,green
CCDC48,hsa-mir-505,0.388398476,red
C15orf52,hsa-mir-652,0.800208114,green
ADCY2,hsa-mir-432,0.433611593,red
SLC30A7,hsa-mir-363,0.44587914,green
ZNF611,hsa-mir-539,0.582443428,green
ARHGAP6,hsa-mir-146a,0.489982623,green
THAP9,hsa-mir-323,0.558559576,green
WDR33,hsa-mir-584,0.453459675,green
NAT9,hsa-mir-151,0.370965749,green
G0S2,hsa-mir-148a,0.813545429,green
PIGT,hsa-mir-3928,0.416679062,green
CAST,hsa-mir-212,0.591563574,red
ACADVL,hsa-mir-134,0.413504049,green
MFSD6,hsa-mir-377,0.355920134,green
FUT4,hsa-mir-143,0.515622836,red
SLC46A1,hsa-mir-541,0.503103885,green
MAP3K1,hsa-mir-190,0.420097623,green
CUL4A,hsa-mir-363,0.357098909,green
PDK3,hsa-mir-345,0.500122298,red
SIAH1,hsa-mir-15a,0.444153189,red
NFIB,hsa-mir-412,0.369361069,green
MCFD2,hsa-mir-345,0.540438185,green
ZNF480,hsa-mir-766,0.449048416,red
COX11,hsa-mir-200c,0.364410979,red
AIF1L,hsa-mir-224,0.374170771,green
MEIS2,hsa-mir-204,0.442767694,red
WIPI1,hsa-mir-32,0.785678166,green
ASAP2,hsa-mir-543,0.400534693,green
ARMCX2,hsa-mir-323,0.689880217,green
